Yale-RSV-0456,106
Yale-RSV-0182,66
Yale-RSV-0014,18
Yale-RSV-0009,0
Yale-RSV-0011,12
Yale-RSV-0012,13
Yale-RSV-0013,18
Yale-RSV-0002,4
Yale-RSV-0003,11
Yale-RSV-0004,12
Yale-RSV-0025,2
Yale-RSV-0027,13
Yale-RSV-0028,14
Yale-RSV-0029,19
Yale-RSV-0017,1
Yale-RSV-0018,8
Yale-RSV-0041,4
Yale-RSV-0042,9
Yale-RSV-0044,16
Yale-RSV-0045,20
Yale-RSV-0033,3
Yale-RSV-0034,8
Yale-RSV-0035,13
Yale-RSV-0036,15
Yale-RSV-0057,6
Yale-RSV-0058,10
Yale-RSV-0059,13
Yale-RSV-0060,17
Yale-RSV-0049,5
Yale-RSV-0051,13
Yale-RSV-0052,16
Yale-RSV-0073,7
Yale-RSV-0074,10
Yale-RSV-0077,17
Yale-RSV-0065,7
Yale-RSV-0066,10
Yale-RSV-0067,13
Yale-RSV-0068,17
Yale-RSV-0089,4
Yale-RSV-0090,10
Yale-RSV-0091,12
Yale-RSV-0092,17
Yale-RSV-0093,18
Yale-RSV-0081,4
Yale-RSV-0082,10
Yale-RSV-0083,11
Yale-RSV-0084,17
Yale-RSV-0175,69
Yale-RSV-0167,68
Yale-RSV-0183,69
Yale-RSV-0112,69
Yale-RSV-0128,70
Yale-RSV-0120,70
Yale-RSV-0152,64
Yale-RSV-0176,71
Yale-RSV-0087,22
Yale-RSV-0086,21
Yale-RSV-0094,21
Yale-RSV-0071,23
Yale-RSV-0070,21
Yale-RSV-0069,20
Yale-RSV-0080,24
Yale-RSV-0079,22
Yale-RSV-0056,24
Yale-RSV-0054,21
Yale-RSV-0064,24
Yale-RSV-0063,22
Yale-RSV-0040,23
Yale-RSV-0039,22
Yale-RSV-0038,20
Yale-RSV-0048,24
Yale-RSV-0047,22
Yale-RSV-0024,23
Yale-RSV-0023,22
Yale-RSV-0022,18
Yale-RSV-0031,22
Yale-RSV-0008,23
Yale-RSV-0005,17
Yale-RSV-0016,23
Yale-RSV-0015,22
Yale-RSV-0166,65
Yale-RSV-0173,62
Yale-RSV-0139,52
Yale-RSV-0108,56
Yale-RSV-0099,51
Yale-RSV-0100,56
Yale-RSV-0123,51
Yale-RSV-0164,58
Yale-RSV-0155,52
Yale-RSV-0156,58
Yale-RSV-0180,59
Yale-RSV-0171,55
Yale-RSV-0172,59
Yale-RSV-0188,59
Yale-RSV-0186,51
Yale-RSV-0114,49
Yale-RSV-0106,50
Yale-RSV-0153,49
Yale-RSV-0122,50
Yale-RSV-0154,51
Yale-RSV-0145,49
Yale-RSV-0129,48
Yale-RSV-0185,50
Yale-RSV-0170,51
Yale-RSV-0137,49
Yale-RSV-0138,53
Yale-RSV-0169,50
Yale-RSV-0177,50
Yale-RSV-0289,24
Yale-RSV-0291,29
Yale-RSV-0298,27
Yale-RSV-0299,30
Yale-RSV-0300,32
Yale-RSV-0305,24
Yale-RSV-0306,27
Yale-RSV-0308,32
Yale-RSV-0313,24
Yale-RSV-0315,30
Yale-RSV-0321,24
Yale-RSV-0322,26
Yale-RSV-0323,31
Yale-RSV-0324,32
Yale-RSV-0329,25
Yale-RSV-0331,31
Yale-RSV-0338,28
Yale-RSV-0339,31
Yale-RSV-0340,32
Yale-RSV-0345,25
Yale-RSV-0347,31
Yale-RSV-0353,26
Yale-RSV-0355,31
Yale-RSV-0356,33
Yale-RSV-0362,29
Yale-RSV-0363,32
Yale-RSV-0364,35
Yale-RSV-0369,26
