Yale-RSV-0002-1	RSVB	1	6348805	5258656	5216432	46052	15092	15169	15222
Yale-RSV-0003-1	RSVB	1	3935070	3841110	3802408	33573	15179	15185	15222
Yale-RSV-0004-1	RSVB	1	4358409	4261737	4226454	37108	15179	15204	15222
Yale-RSV-0005-1	RSVB	1	4169368	3179083	3166918	27460	14191	14513	15222
Yale-RSV-0008-1	RSVB	1	4175430	1889732	1879808	16085	13830	13868	15222
Yale-RSV-0009-1	RSVB	1	3244468	3227464	3192206	28516	15178	15186	15222
Yale-RSV-0011-1	RSVB	1	8102368	7651855	7593554	66824	15184	15185	15222
Yale-RSV-0012-1	RSVB	1	3980992	3902784	3875586	33908	15082	15090	15222
Yale-RSV-0013-1	RSVB	1	5788331	5614957	5570872	49009	15184	15186	15222
Yale-RSV-0014-1	RSVB	1	6422961	6340821	6262946	55895	15179	15205	15222
Yale-RSV-0015-1	RSVB	1	4879576	4762418	4719860	41675	15182	15185	15222
Yale-RSV-0016-1	RSVB	1	3698674	3284492	3260054	28590	15050	15186	15222
Yale-RSV-0017-1	RSVB	1	5439729	5227682	5159272	45687	15184	15210	15222
Yale-RSV-0018-1	RSVB	1	3787648	3681901	3657288	32249	15179	15188	15222
Yale-RSV-0019-1	RSVB	1	2398413	543099	541616	4398	6160	6801	15222
Yale-RSV-0021-1	RSVB	1	192765	156153	155768	1235	3857	4403	15222
Yale-RSV-0022-1	RSVB	1	2622441	2550274	2526812	22563	15179	15187	15222
Yale-RSV-0023-1	RSVB	1	5710833	5626494	5560394	49502	15179	15209	15222
Yale-RSV-0024-1	RSVB	1	2800266	2252440	2232776	19475	15164	15186	15222
Yale-RSV-0025-1	RSVB	1	3421931	3306816	3262622	29079	15178	15193	15222
Yale-RSV-0026-1	RSVB	1	5183000	3666037	3609366	28820	15179	15185	15222
Yale-RSV-0027-1	RSVB	1	4277730	4013477	3976910	35137	15178	15186	15222
Yale-RSV-0028-1	RSVB	1	5006635	4791342	4762842	41932	15180	15185	15222
Yale-RSV-0029-1	RSVB	1	3656846	3616769	3589704	31486	15179	15217	15222
Yale-RSV-0031-1	RSVB	1	5316469	5118297	5051732	44835	15179	15198	15222
Yale-RSV-0032-1	RSVB	1	3283556	193549	192884	1481	6817	7655	15222
Yale-RSV-0033-1	RSVB	1	1691858	704243	701162	6028	14310	14596	15222
Yale-RSV-0034-1	RSVB	1	4833941	4608202	4560552	40347	15179	15205	15222
Yale-RSV-0035-1	RSVB	1	4031173	1105404	1098812	9271	14868	15024	15222
Yale-RSV-0036-1	RSVB	1	5095820	3494896	3475336	30422	15064	15186	15222
Yale-RSV-0038-1	RSVB	1	5820567	5600676	5538460	48856	15181	15185	15222
Yale-RSV-0039-1	RSVB	1	8302852	6696406	6659842	57950	15184	15187	15222
Yale-RSV-0040-1	RSVB	1	7417907	6606841	6578212	57196	14322	14554	15222
Yale-RSV-0041-1	RSVB	1	4698554	4612373	4564316	40186	15175	15199	15222
Yale-RSV-0042-1	RSVB	1	2790597	2641934	2621998	23202	15085	15143	15222
Yale-RSV-0044-1	RSVB	1	7721120	7602101	7533318	66095	15178	15179	15222
Yale-RSV-0045-1	RSVB	1	4873109	4804163	4770402	41621	15179	15185	15222
Yale-RSV-0046-1	RSVB	1	2979557	125736	125400	886	4863	5380	15222
Yale-RSV-0047-1	RSVB	1	3890479	3824145	3798418	33339	15079	15180	15222
Yale-RSV-0048-1	RSVB	1	2139423	1934802	1917806	16705	15180	15185	15222
Yale-RSV-0049-1	RSVB	1	4747601	3549388	3526698	30928	15090	15186	15222
Yale-RSV-0050-1	RSVB	1	6807773	751269	748892	6080	10759	11281	15222
Yale-RSV-0051-1	RSVB	1	3346582	3296316	3276072	28599	15172	15185	15222
Yale-RSV-0052-1	RSVB	1	5116230	4737817	4713774	40773	14731	14753	15222
Yale-RSV-0054-1	RSVB	1	4321847	2186468	2178026	18816	14629	14654	15222
Yale-RSV-0056-1	RSVB	1	5959728	5821670	5752796	50627	15175	15199	15222
Yale-RSV-0057-1	RSVB	1	5747430	5671152	5607192	49232	15179	15205	15222
Yale-RSV-0058-1	RSVB	1	7080644	6570345	6544618	57104	14960	14968	15222
Yale-RSV-0059-1	RSVB	1	4998792	4864617	4803188	42209	15179	15185	15222
Yale-RSV-0060-1	RSVB	1	4408509	4311111	4270748	37642	15184	15195	15222
Yale-RSV-0062-1	RSVB	1	4194230	154019	153504	998	9673	10440	15222
Yale-RSV-0063-1	RSVB	1	2961431	2470965	2462590	21279	14487	14747	15222
Yale-RSV-0064-1	RSVB	1	5908827	5799609	5737424	50528	15183	15200	15222
Yale-RSV-0065-1	RSVB	1	2879274	2828574	2802320	24715	15178	15179	15222
Yale-RSV-0066-1	RSVB	1	5367404	5253435	5225520	45911	15179	15193	15222
Yale-RSV-0067-1	RSVB	1	2772547	2707614	2694734	23575	15084	15182	15222
Yale-RSV-0068-1	RSVB	1	3102844	3043973	3003566	26301	15179	15186	15222
Yale-RSV-0069-1	RSVB	1	3646307	685906	683286	5719	12376	12734	15222
Yale-RSV-0070-1	RSVB	1	5616641	5558261	5504698	48519	15179	15185	15222
Yale-RSV-0071-1	RSVB	1	6418619	5449289	5416654	47276	14949	15046	15222
Yale-RSV-0072-1	RSVB	1	4981430	577110	575782	4717	4234	4753	15222
Yale-RSV-0073-1	RSVB	1	2625854	1000672	995080	8605	14499	15025	15222
Yale-RSV-0074-1	RSVB	1	4786525	4739496	4693974	41592	15179	15185	15222
Yale-RSV-0077-1	RSVB	1	3720306	337865	336364	2692	12764	13627	15222
Yale-RSV-0078-1	RSVB	1	3035414	64620	64446	343	3061	4030	15222
Yale-RSV-0079-1	RSVB	1	6046389	843193	840526	6974	13396	13859	15222
Yale-RSV-0080-1	RSVB	1	8468933	8352400	8308090	72579	14933	15186	15222
Yale-RSV-0081-1	RSVB	1	2664782	2656788	2640484	23145	15078	15197	15222
Yale-RSV-0082-1	RSVB	1	2143365	2058172	2041612	17897	15082	15185	15222
Yale-RSV-0083-1	RSVB	1	4490413	2649567	2639644	22654	14397	14446	15222
Yale-RSV-0084-1	RSVB	1	4215001	3955027	3917104	34339	15179	15184	15222
Yale-RSV-0086-1	RSVB	1	8546331	8480279	8398008	73992	15179	15205	15222
Yale-RSV-0087-1	RSVB	1	6124329	6001684	5933716	52480	15179	15206	15222
Yale-RSV-0089-1	RSVB	1	8371734	7516627	7450510	65968	15182	15186	15222
Yale-RSV-0090-1	RSVB	1	8165118	6175775	6149934	53699	15185	15188	15222
Yale-RSV-0091-1	RSVB	1	7712855	7613409	7534452	66608	15179	15205	15222
Yale-RSV-0092-1	RSVB	1	589310	189008	185304	1550	13635	15016	15222
Yale-RSV-0093-1	RSVB	1	5176157	1116845	1113762	9384	14136	14537	15222
Yale-RSV-0094-1	RSVB	1	3290205	3167773	3136104	27750	15179	15197	15222
Yale-RSV-0098-1	RSVB	1	5091228	1147810	1139382	9327	14300	14444	15222
Yale-RSV-0099-1	RSVB	1	4250375	4192379	4158750	35883	15178	15180	15222
Yale-RSV-0100-1	RSVB	1	2584353	2275600	2263134	19175	14341	14688	15222
Yale-RSV-0101-1	RSVB	1	5466051	5389024	5342192	45872	15179	15205	15222
Yale-RSV-0102-1	RSVB	1	4399866	596272	594876	4778	4198	5091	15222
Yale-RSV-0103-1	RSVB	1	3536746	669023	666010	5547	9027	9477	15222
Yale-RSV-0104-1	RSVB	1	4338265	1414351	1401264	11273	7158	7993	15222
Yale-RSV-0105-1	RSVB	1	3157101	1126274	1119404	8959	6015	6956	15222
Yale-RSV-0106-1	RSVB	1	1083277	1067543	1055858	9023	15078	15084	15222
Yale-RSV-0107-1	RSVB	1	6914841	4129936	4101870	34111	14908	14969	15222
Yale-RSV-0108-1	RSVB	1	4364070	4220283	4174826	35984	15171	15181	15222
Yale-RSV-0109-1	RSVB	1	6056460	5954454	5888552	50837	15180	15187	15222
Yale-RSV-0110-1	RSVB	1	5343302	5296415	5237510	45356	15199	15205	15222
Yale-RSV-0111-1	RSVB	1	2371067	129607	128674	937	11184	12228	15222
Yale-RSV-0112-1	RSVB	1	5274158	5072702	5030414	43133	15082	15095	15222
Yale-RSV-0113-1	RSVB	1	5007011	1868745	1847010	14085	14885	14913	15222
Yale-RSV-0114-1	RSVB	1	4863695	4516726	4479698	38816	15179	15185	15222
Yale-RSV-0115-1	RSVB	1	4252394	4081478	4036852	34898	15179	15186	15222
Yale-RSV-0116-1	RSVB	1	5279429	5175922	5120412	44186	15179	15200	15222
Yale-RSV-0117-1	RSVB	1	2184865	1730425	1718854	14592	14966	15191	15222
Yale-RSV-0118-1	RSVB	1	4459133	2745839	2707232	21298	15178	15183	15222
Yale-RSV-0119-1	RSVB	1	3745274	1987328	1975884	16775	14104	14263	15222
Yale-RSV-0120-1	RSVB	1	1853433	1173731	1163340	9791	14111	14137	15222
Yale-RSV-0122-1	RSVB	1	7040254	6455181	6401272	55250	15101	15189	15222
Yale-RSV-0123-1	RSVB	1	6052883	5876129	5812234	50437	15178	15181	15222
Yale-RSV-0124-1	RSVB	1	3885262	1479752	1467368	12413	14871	14886	15222
Yale-RSV-0125-1	RSVB	1	4700926	1599341	1588950	13450	14631	14809	15222
Yale-RSV-0126-1	RSVB	1	6283132	6175464	6130704	52636	15179	15186	15222
Yale-RSV-0127-1	RSVB	1	4314307	2152935	2137708	18084	14869	14881	15222
Yale-RSV-0128-1	RSVB	1	3378566	2009232	1996204	16923	14402	14425	15222
Yale-RSV-0129-1	RSVB	1	4248197	3806137	3772960	32438	15082	15183	15222
Yale-RSV-0130-1	RSVB	1	4168580	3722716	3682038	31738	15184	15187	15222
Yale-RSV-0131-1	RSVB	1	4080940	385241	381896	3017	11962	12353	15222
Yale-RSV-0132-1	RSVB	1	3459379	575005	571780	4559	10370	10934	15222
Yale-RSV-0133-1	RSVB	1	6046850	3176553	3133198	23766	13384	13798	15222
Yale-RSV-0134-1	RSVB	1	4960212	2368595	2350708	19539	9300	9682	15222
Yale-RSV-0135-1	RSVB	1	4786231	2496030	2483508	20962	11485	11734	15222
Yale-RSV-0136-1	RSVB	1	5728956	2623248	2586802	19471	13517	13678	15222
Yale-RSV-0137-1	RSVB	1	5273996	4221551	4186198	35572	14400	14431	15222
Yale-RSV-0138-1	RSVB	1	5465902	5298164	5219406	45596	15179	15205	15222
Yale-RSV-0139-1	RSVB	1	5941756	4930594	4879180	42187	15179	15205	15222
Yale-RSV-0141-1	RSVB	1	5420525	5338007	5289978	45488	15104	15186	15222
Yale-RSV-0142-1	RSVB	1	5523107	2566210	2513448	18664	10869	12034	15222
Yale-RSV-0143-1	RSVB	1	4226599	154824	154030	1208	3277	4007	15222
Yale-RSV-0144-1	RSVB	1	2359385	962179	958690	7913	6912	7592	15222
Yale-RSV-0145-1	RSVB	1	3817502	1752349	1739428	14659	14236	14343	15222
Yale-RSV-0146-1	RSVB	1	7513302	7346993	7280754	62543	15086	15180	15222
Yale-RSV-0147-1	RSVB	1	3739964	1699942	1661538	12407	12790	13152	15222
Yale-RSV-0148-1	RSVB	1	4121178	746189	740702	5941	13747	14970	15222
Yale-RSV-0149-1	RSVB	1	6725230	5918751	5862048	49627	14205	14562	15222
Yale-RSV-0150-1	RSVB	1	6785760	5675142	5644098	48316	14870	15088	15222
Yale-RSV-0151-1	RSVB	1	3688115	2599236	2591460	21206	8048	8544	15222
Yale-RSV-0152-1	RSVB	1	4830822	4757979	4714072	40446	15068	15178	15222
Yale-RSV-0153-1	RSVB	1	7154322	6946486	6902358	59146	15179	15180	15222
Yale-RSV-0154-1	RSVB	1	5868398	5405491	5360274	46108	15180	15191	15222
Yale-RSV-0155-1	RSVB	1	7994522	7956898	7894776	67679	15180	15191	15222
Yale-RSV-0156-1	RSVB	1	6673337	6541503	6480216	55904	15179	15188	15222
Yale-RSV-0157-1	RSVB	1	4938513	4788376	4748288	40615	15083	15184	15222
Yale-RSV-0158-1	RSVB	1	3630288	1776304	1768328	14468	9072	9409	15222
Yale-RSV-0159-1	RSVB	1	3219884	566190	562300	4598	13428	13795	15222
Yale-RSV-0162-1	RSVB	1	4569497	2341954	2334526	19802	11791	11942	15222
Yale-RSV-0163-1	RSVB	1	3736297	1423064	1419610	11637	6913	7372	15222
Yale-RSV-0164-1	RSVB	1	2923756	2905981	2876096	24565	15178	15191	15222
Yale-RSV-0165-1	RSVB	1	1910019	698372	696596	5647	2113	7466	15222
Yale-RSV-0166-1	RSVB	1	4677262	1919379	1907396	16193	14724	14880	15222
Yale-RSV-0167-1	RSVB	1	6267365	5833839	5776596	49776	15184	15200	15222
Yale-RSV-0168-1	RSVB	1	3098623	2713681	2698646	22072	7934	8717	15222
Yale-RSV-0169-1	RSVB	1	6966989	6927183	6881698	59111	15178	15182	15222
Yale-RSV-0170-1	RSVB	1	6539248	5634557	5591784	48152	15169	15192	15222
Yale-RSV-0171-1	RSVB	1	4682730	3742979	3719132	31839	15079	15096	15222
Yale-RSV-0172-1	RSVB	1	3209968	730571	726572	6036	12793	13118	15222
Yale-RSV-0173-1	RSVB	1	5496083	5411961	5347852	46025	15180	15192	15222
Yale-RSV-0174-1	RSVB	1	4671077	3475634	3464554	27934	7320	8087	15222
Yale-RSV-0175-1	RSVB	1	6918055	6834074	6747892	58391	15180	15205	15222
Yale-RSV-0176-1	RSVB	1	6485027	6362793	6298906	54163	15097	15184	15222
Yale-RSV-0177-1	RSVB	1	4059956	3896412	3863426	33300	15104	15185	15222
Yale-RSV-0178-1	RSVB	1	2382167	2307685	2292076	19577	15178	15181	15222
Yale-RSV-0180-1	RSVB	1	5477480	5362608	5307356	45593	15199	15209	15222
Yale-RSV-0181-1	RSVB	1	7650015	7568185	7508244	64562	15178	15184	15222
