Yale-RSV-0001,0
Yale-RSV-0020,13
Yale-RSV-0043,13
Yale-RSV-0061,20
Yale-RSV-0075,11
Yale-RSV-0076,17
Yale-RSV-0160,64
Yale-RSV-0184,71
Yale-RSV-0085,17
Yale-RSV-0055,22
Yale-RSV-0053,20
Yale-RSV-0037,20
Yale-RSV-0030,21
Yale-RSV-0007,22
Yale-RSV-0006,18
Yale-RSV-0140,58
Yale-RSV-0179,56
Yale-RSV-0187,56
Yale-RSV-0097,47
Yale-RSV-0121,47
Yale-RSV-0161,49
Yale-RSV-0292,32
Yale-RSV-0297,24
Yale-RSV-0307,30
Yale-RSV-0314,27
Yale-RSV-0330,28
Yale-RSV-0346,28
Yale-RSV-0361,26
Yale-RSV-0294,38
Yale-RSV-0311,42
Yale-RSV-0367,43
Yale-RSV-0373,37
Yale-RSV-0142,65
Yale-RSV-0385,71
Yale-RSV-0469,108
Yale-RSV-0461,105
Yale-RSV-0438,96
Yale-RSV-0451,104
Yale-RSV-0428,95
Yale-RSV-0464,108
Yale-RSV-0441,97
Yale-RSV-0442,97
Yale-RSV-0482,136
Yale-RSV-0237,123
Yale-RSV-0208,129
Yale-RSV-0221,122
Yale-RSV-0228,120
Yale-RSV-0231,127
Yale-RSV-0251,118
Yale-RSV-0252,119
Yale-RSV-0254,126
Yale-RSV-0259,116
Yale-RSV-0262,126
Yale-RSV-0545,136
Yale-RSV-0277,125
Yale-RSV-0483,140
Yale-RSV-0484,144
Yale-RSV-0486,151
Yale-RSV-0491,141
Yale-RSV-0492,145
Yale-RSV-0498,136
Yale-RSV-0500,145
Yale-RSV-0502,154
Yale-RSV-0517,150
Yale-RSV-0524,144
Yale-RSV-0527,158
Yale-RSV-0531,141
Yale-RSV-0541,153
Yale-RSV-0542,154
Yale-RSV-0548,147
Yale-RSV-0550,154
Yale-RSV-0559,161
Yale-RSV-0566,156
